,Fx,Mres,Fres,elementIndex,modelName,combCase
1248,127.4171171875,0.0,0.0,208,models\NP model_04d_deflection.gwb,C9
1249,113.1022578125,0.0,0.0,208,models\NP model_04d_deflection.gwb,C9
1250,127.4171171875,0.0,0.0,208,models\NP model_04d_deflection.gwb,C10
1251,113.1022578125,0.0,0.0,208,models\NP model_04d_deflection.gwb,C10
1252,127.4171171875,0.0,0.0,208,models\NP model_04d_deflection.gwb,C26
1253,113.1022578125,0.0,0.0,208,models\NP model_04d_deflection.gwb,C26
1254,127.4171171875,0.0,0.0,208,models\NP model_04d_deflection.gwb,C27
1255,113.1022578125,0.0,0.0,208,models\NP model_04d_deflection.gwb,C27
1256,127.4171171875,0.0,0.0,208,models\NP model_04d_deflection.gwb,C40
1257,113.1022578125,0.0,0.0,208,models\NP model_04d_deflection.gwb,C40
1258,127.4171171875,0.0,0.0,208,models\NP model_04d_deflection.gwb,C41
1259,113.1022578125,0.0,0.0,208,models\NP model_04d_deflection.gwb,C41
1260,127.4171171875,0.0,0.0,208,models\NP model_04d_deflection.gwb,C54
1261,113.1022578125,0.0,0.0,208,models\NP model_04d_deflection.gwb,C54
1262,127.4171171875,0.0,0.0,208,models\NP model_04d_deflection.gwb,C55
1263,113.1022578125,0.0,0.0,208,models\NP model_04d_deflection.gwb,C55
1264,113.10229687500001,0.0,0.0,209,models\NP model_04d_deflection.gwb,C9
1266,113.10229687500001,0.0,0.0,209,models\NP model_04d_deflection.gwb,C10
1268,113.10229687500001,0.0,0.0,209,models\NP model_04d_deflection.gwb,C26
1270,113.10229687500001,0.0,0.0,209,models\NP model_04d_deflection.gwb,C27
1272,113.10229687500001,0.0,0.0,209,models\NP model_04d_deflection.gwb,C40
1274,113.10229687500001,0.0,0.0,209,models\NP model_04d_deflection.gwb,C41
1276,113.10229687500001,0.0,0.0,209,models\NP model_04d_deflection.gwb,C54
1278,113.10229687500001,0.0,0.0,209,models\NP model_04d_deflection.gwb,C55
1408,120.1144747095108,7.6697689503330775,3.203743097678021,219,models\NP model_04d_deflection.gwb,C9
1409,112.9570450220108,6.068031570270553,3.203743097678021,219,models\NP model_04d_deflection.gwb,C9
1410,120.1144747095108,7.6697689503330775,3.203743097678021,219,models\NP model_04d_deflection.gwb,C10
1411,112.9570450220108,6.068031570270553,3.203743097678021,219,models\NP model_04d_deflection.gwb,C10
1412,120.1144747095108,7.6697689503330775,3.203743097678021,219,models\NP model_04d_deflection.gwb,C26
1413,112.9570450220108,6.068031570270553,3.203743097678021,219,models\NP model_04d_deflection.gwb,C26
1414,120.1144747095108,7.6697689503330775,3.203743097678021,219,models\NP model_04d_deflection.gwb,C27
1415,112.9570450220108,6.068031570270553,3.203743097678021,219,models\NP model_04d_deflection.gwb,C27
1416,120.1144747095108,7.6697689503330775,3.203743097678021,219,models\NP model_04d_deflection.gwb,C40
1417,112.9570450220108,6.068031570270553,3.203743097678021,219,models\NP model_04d_deflection.gwb,C40
1418,120.1144747095108,7.6697689503330775,3.203743097678021,219,models\NP model_04d_deflection.gwb,C41
1419,112.9570450220108,6.068031570270553,3.203743097678021,219,models\NP model_04d_deflection.gwb,C41
1420,120.1144747095108,7.6697689503330775,3.203743097678021,219,models\NP model_04d_deflection.gwb,C54
1421,112.9570450220108,6.068031570270553,3.203743097678021,219,models\NP model_04d_deflection.gwb,C54
1422,120.1144747095108,7.6697689503330775,3.203743097678021,219,models\NP model_04d_deflection.gwb,C55
1423,112.9570450220108,6.068031570270553,3.203743097678021,219,models\NP model_04d_deflection.gwb,C55
1424,112.95708010196687,6.068030287305375,3.0122651147238977,220,models\NP model_04d_deflection.gwb,C9
1426,112.95708010196687,6.068030287305375,3.0122651147238977,220,models\NP model_04d_deflection.gwb,C10
1428,112.95708010196687,6.068030287305375,3.0122651147238977,220,models\NP model_04d_deflection.gwb,C26
1430,112.95708010196687,6.068030287305375,3.0122651147238977,220,models\NP model_04d_deflection.gwb,C27
1432,112.95708010196687,6.068030287305375,3.0122651147238977,220,models\NP model_04d_deflection.gwb,C40
1434,112.95708010196687,6.068030287305375,3.0122651147238977,220,models\NP model_04d_deflection.gwb,C41
1436,112.95708010196687,6.068030287305375,3.0122651147238977,220,models\NP model_04d_deflection.gwb,C54
1438,112.95708010196687,6.068030287305375,3.0122651147238977,220,models\NP model_04d_deflection.gwb,C55
1584,122.43235494232178,2.438004867176632,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C9
1585,115.27492525482178,1.8782014190288985,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C9
1586,122.43235494232178,2.438004867176632,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C10
1587,115.27492525482178,1.8782014190288985,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C10
1588,122.43235494232178,2.438004867176632,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C26
1589,115.27492525482178,1.8782014190288985,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C26
1590,122.43235494232178,2.438004867176632,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C27
1591,115.27492525482178,1.8782014190288985,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C27
1592,122.43235494232178,2.438004867176632,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C40
1593,115.27492525482178,1.8782014190288985,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C40
1594,122.43235494232178,2.438004867176632,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C41
1595,115.27492525482178,1.8782014190288985,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C41
1596,122.43235494232178,2.438004867176632,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C54
1597,115.27492525482178,1.8782014190288985,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C54
1598,122.43235494232178,2.438004867176632,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C55
1599,115.27492525482178,1.8782014190288985,1.1373764161248048,231,models\NP model_04d_deflection.gwb,C55
1600,115.27495552825928,1.8782007506345157,1.045862434447006,232,models\NP model_04d_deflection.gwb,C9
1602,115.27495552825928,1.8782007506345157,1.045862434447006,232,models\NP model_04d_deflection.gwb,C10
1604,115.27495552825928,1.8782007506345157,1.045862434447006,232,models\NP model_04d_deflection.gwb,C26
1606,115.27495552825928,1.8782007506345157,1.045862434447006,232,models\NP model_04d_deflection.gwb,C27
1608,115.27495552825928,1.8782007506345157,1.045862434447006,232,models\NP model_04d_deflection.gwb,C40
1610,115.27495552825928,1.8782007506345157,1.045862434447006,232,models\NP model_04d_deflection.gwb,C41
1612,115.27495552825928,1.8782007506345157,1.045862434447006,232,models\NP model_04d_deflection.gwb,C54
1614,115.27495552825928,1.8782007506345157,1.045862434447006,232,models\NP model_04d_deflection.gwb,C55
1760,123.53415756702424,5.2148937960279005,2.057541221838059,243,models\NP model_04d_deflection.gwb,C9
1761,116.37672787952424,4.188419275492907,2.057541221838059,243,models\NP model_04d_deflection.gwb,C9
1762,123.53415756702424,5.2148937960279005,2.057541221838059,243,models\NP model_04d_deflection.gwb,C10
1763,116.37672787952424,4.188419275492907,2.057541221838059,243,models\NP model_04d_deflection.gwb,C10
1764,123.53415756702424,5.2148937960279005,2.057541221838059,243,models\NP model_04d_deflection.gwb,C26
1765,116.37672787952424,4.188419275492907,2.057541221838059,243,models\NP model_04d_deflection.gwb,C26
1766,123.53415756702424,5.2148937960279005,2.057541221838059,243,models\NP model_04d_deflection.gwb,C27
